UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
176044, 2,"R",337,"Z",0,"R",337,"R",65,"R",0,"R",65,"R",19,"Z",0,"R",19,"R",10,"R",0,"R",10,"R",46,"Z",0,"R",46,"R",14,"R",0,"R",14,"R",402,"R",0,"R",402,"R",89,"R",0,"R",89
176053, 1,"R",180,"R",2,"R",178,"R",95,"R",0,"R",95,"R",83,"R",0,"R",83,"R",44,"R",0,"R",44,"R",301,"R",0,"R",301,"R",214,"R",0,"R",214,"R",564,"R",2,"R",562,"R",353,"R",0,"R",353
176053, 2,"R",180,"R",2,"R",178,"R",95,"R",0,"R",95,"R",83,"R",0,"R",83,"R",44,"R",0,"R",44,"R",301,"R",0,"R",301,"R",214,"R",0,"R",214,"R",564,"R",2,"R",562,"R",353,"R",0,"R",353
176062, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",12,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",20,"R",0,"R",20,"A",,"A",,"R",17
176071, 4,"R",940,"Z",0,"R",940,"A",,"A",,"R",406,"R",60,"Z",0,"R",60,"A",,"A",,"R",25,"R",628,"Z",0,"R",628,"A",,"A",,"R",340,"R",1628,"R",0,"R",1628,"A",,"A",,"R",771
176080, 1,"R",1152,"R",1,"R",1151,"R",565,"R",0,"R",565,"R",502,"R",0,"R",502,"R",310,"R",0,"R",310,"R",1772,"R",1,"R",1771,"R",1279,"R",0,"R",1279,"R",3426,"R",2,"R",3424,"R",2154,"R",0,"R",2154
176080, 2,"R",1152,"R",1,"R",1151,"R",565,"R",0,"R",565,"R",502,"R",0,"R",502,"R",310,"R",0,"R",310,"R",1772,"R",1,"R",1771,"R",1279,"R",0,"R",1279,"R",3426,"R",2,"R",3424,"R",2154,"R",0,"R",2154
176169, 4,"R",595,"Z",0,"R",595,"A",,"A",,"R",70,"R",20,"Z",0,"R",20,"A",,"A",,"R",0,"R",331,"Z",0,"R",331,"A",,"A",,"R",265,"R",946,"R",0,"R",946,"A",,"A",,"R",335
176178, 4,"R",943,"R",0,"R",943,"A",,"A",,"R",351,"R",28,"R",0,"R",28,"A",,"A",,"R",13,"R",602,"R",3,"R",599,"A",,"A",,"R",300,"R",1573,"R",3,"R",1570,"A",,"A",,"R",664
176239, 4,"R",473,"R",0,"R",473,"A",,"A",,"R",160,"R",28,"R",0,"R",28,"A",,"A",,"R",11,"R",263,"R",2,"R",261,"A",,"A",,"R",98,"R",764,"R",2,"R",762,"A",,"A",,"R",269
176318, 1,"R",132,"R",0,"R",132,"R",33,"R",0,"R",33,"R",7,"R",0,"R",7,"R",4,"R",0,"R",4,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",141,"R",0,"R",141,"R",38,"R",0,"R",38
176318, 2,"R",132,"Z",0,"R",132,"R",33,"R",0,"R",33,"R",7,"Z",0,"R",7,"R",4,"R",0,"R",4,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",141,"R",0,"R",141,"R",38,"R",0,"R",38
176336, 1,"R",5,"R",0,"R",5,"R",3,"R",2,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",3,"R",2,"R",5
176336, 2,"R",5,"Z",0,"R",5,"R",3,"R",2,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",3,"R",2,"R",5
176354, 4,"R",344,"Z",0,"R",344,"A",,"A",,"R",125,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",141,"Z",0,"R",141,"A",,"A",,"R",70,"R",485,"R",0,"R",485,"A",,"A",,"R",195
176372, 1,"R",945,"R",0,"R",945,"R",385,"R",0,"R",385,"R",254,"R",1,"R",253,"R",139,"R",0,"R",139,"R",696,"R",0,"R",696,"R",434,"R",0,"R",434,"R",1895,"R",1,"R",1894,"R",958,"R",0,"R",958
176372, 2,"R",945,"R",0,"R",945,"R",385,"R",0,"R",385,"R",254,"R",1,"R",253,"R",139,"R",0,"R",139,"R",696,"R",0,"R",696,"R",434,"R",0,"R",434,"R",1895,"R",1,"R",1894,"R",958,"R",0,"R",958
176406, 1,"R",174,"R",0,"R",174,"R",61,"R",2,"R",63,"R",21,"R",0,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",195,"R",0,"R",195,"R",61,"R",2,"R",63
176406, 2,"R",174,"Z",0,"R",174,"R",61,"R",2,"R",63,"R",21,"Z",0,"R",21,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",195,"R",0,"R",195,"R",61,"R",2,"R",63
176433, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"R",0,"R",2,"A",,"A",,"R",2
176479, 1,"R",74,"R",0,"R",74,"R",25,"R",0,"R",25,"R",23,"R",1,"R",22,"R",11,"R",0,"R",11,"R",73,"R",0,"R",73,"R",33,"R",0,"R",33,"R",170,"R",1,"R",169,"R",69,"R",0,"R",69
176479, 2,"R",74,"R",0,"R",74,"R",25,"R",0,"R",25,"R",23,"R",1,"R",22,"R",11,"R",0,"R",11,"R",73,"R",0,"R",73,"R",33,"R",0,"R",33,"R",170,"R",1,"R",169,"R",69,"R",0,"R",69
176628, 1,"R",96,"R",0,"R",96,"R",37,"R",0,"R",37,"R",45,"R",0,"R",45,"R",25,"R",0,"R",25,"R",42,"R",0,"R",42,"R",16,"R",0,"R",16,"R",183,"R",0,"R",183,"R",78,"R",0,"R",78
176628, 2,"R",96,"Z",0,"R",96,"R",37,"R",0,"R",37,"R",45,"Z",0,"R",45,"R",25,"R",0,"R",25,"R",42,"Z",0,"R",42,"R",16,"R",0,"R",16,"R",183,"R",0,"R",183,"R",78,"R",0,"R",78
176664, 1,"R",20,"R",0,"R",20,"R",6,"R",1,"R",7,"R",8,"R",0,"R",8,"R",2,"R",0,"R",2,"R",6,"R",0,"R",6,"R",4,"R",0,"R",4,"R",34,"R",0,"R",34,"R",12,"R",1,"R",13
176664, 2,"R",20,"Z",0,"R",20,"R",6,"R",1,"R",7,"R",8,"Z",0,"R",8,"R",2,"R",0,"R",2,"R",6,"Z",0,"R",6,"R",4,"R",0,"R",4,"R",34,"R",0,"R",34,"R",12,"R",1,"R",13
176716, 4,"R",28,"Z",0,"R",28,"A",,"A",,"R",16,"R",7,"Z",0,"R",7,"A",,"A",,"R",7,"R",24,"Z",0,"R",24,"A",,"A",,"R",21,"R",59,"R",0,"R",59,"A",,"A",,"R",44
176770, 1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
176770, 2,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
176789, 1,"R",20,"R",0,"R",20,"R",9,"R",3,"R",12,"R",4,"R",0,"R",4,"R",2,"R",0,"R",2,"R",14,"R",0,"R",14,"R",5,"R",1,"R",6,"R",38,"R",0,"R",38,"R",16,"R",4,"R",20
176789, 2,"R",19,"Z",0,"R",19,"R",9,"R",2,"R",11,"R",4,"Z",0,"R",4,"R",2,"R",0,"R",2,"R",11,"Z",0,"R",11,"R",5,"R",1,"R",6,"R",34,"R",0,"R",34,"R",16,"R",3,"R",19
176789, 3,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"Z",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",1,"R",1
176798, 4,"R",19,"Z",0,"R",19,"A",,"A",,"R",19,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",15,"Z",0,"R",15,"A",,"A",,"R",8,"R",36,"R",0,"R",36,"A",,"A",,"R",29
176910, 1,"R",28,"R",0,"R",28,"R",6,"R",3,"R",9,"R",9,"R",0,"R",9,"R",2,"R",0,"R",2,"R",7,"R",0,"R",7,"R",3,"R",4,"R",7,"R",44,"R",0,"R",44,"R",11,"R",7,"R",18
176910, 2,"R",20,"Z",0,"R",20,"R",6,"R",0,"R",6,"R",7,"Z",0,"R",7,"R",2,"R",0,"R",2,"R",6,"Z",0,"R",6,"R",3,"R",3,"R",6,"R",33,"R",0,"R",33,"R",11,"R",3,"R",14
176910, 3,"R",8,"Z",0,"R",8,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",11,"R",0,"R",11,"R",0,"R",4,"R",4
176947, 1,"R",115,"R",0,"R",115,"R",57,"R",0,"R",57,"R",71,"R",0,"R",71,"R",38,"R",0,"R",38,"R",94,"R",0,"R",94,"R",52,"R",0,"R",52,"R",280,"R",0,"R",280,"R",147,"R",0,"R",147
176947, 2,"R",111,"Z",0,"R",111,"R",57,"R",0,"R",57,"R",67,"Z",0,"R",67,"R",38,"R",0,"R",38,"R",92,"Z",0,"R",92,"R",52,"R",0,"R",52,"R",270,"R",0,"R",270,"R",147,"R",0,"R",147
176947, 3,"R",4,"Z",0,"R",4,"Z",0,"R",0,"Z",0,"R",4,"Z",0,"R",4,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0
176965, 1,"R",651,"R",1,"R",650,"R",255,"R",0,"R",255,"R",270,"R",1,"R",269,"R",131,"R",0,"R",131,"R",744,"R",1,"R",743,"R",435,"R",0,"R",435,"R",1665,"R",3,"R",1662,"R",821,"R",0,"R",821
176965, 2,"R",651,"R",1,"R",650,"R",255,"R",0,"R",255,"R",270,"R",1,"R",269,"R",131,"R",0,"R",131,"R",744,"R",1,"R",743,"R",435,"R",0,"R",435,"R",1665,"R",3,"R",1662,"R",821,"R",0,"R",821
176983, 4,"R",13,"Z",0,"R",13,"A",,"A",,"R",10,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",14,"Z",0,"R",14,"A",,"A",,"R",14,"R",27,"R",0,"R",27,"A",,"A",,"R",24
177038, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1
177038, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1
177065, 1,"R",176,"R",0,"R",176,"R",49,"R",23,"R",72,"R",43,"R",0,"R",43,"R",16,"R",2,"R",18,"R",116,"R",0,"R",116,"R",54,"R",9,"R",63,"R",335,"R",0,"R",335,"R",119,"R",34,"R",153
177065, 2,"R",124,"Z",0,"R",124,"R",45,"R",10,"R",55,"R",37,"Z",0,"R",37,"R",14,"R",1,"R",15,"R",102,"Z",0,"R",102,"R",51,"R",6,"R",57,"R",263,"R",0,"R",263,"R",110,"R",17,"R",127
177065, 3,"R",52,"Z",0,"R",52,"R",4,"R",13,"R",17,"R",6,"Z",0,"R",6,"R",2,"R",1,"R",3,"R",14,"Z",0,"R",14,"R",3,"R",3,"R",6,"R",72,"R",0,"R",72,"R",9,"R",17,"R",26
177083, 1,"R",5,"R",0,"R",5,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",8,"R",0,"R",8,"R",5,"R",0,"R",5,"R",14,"R",0,"R",14,"R",9,"R",0,"R",9
177083, 2,"R",5,"Z",0,"R",5,"R",3,"R",0,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",8,"Z",0,"R",8,"R",5,"R",0,"R",5,"R",14,"R",0,"R",14,"R",9,"R",0,"R",9
177117, 1,"R",40,"R",0,"R",40,"R",15,"R",9,"R",24,"R",14,"R",0,"R",14,"R",3,"R",6,"R",9,"R",29,"R",0,"R",29,"R",10,"R",8,"R",18,"R",83,"R",0,"R",83,"R",28,"R",23,"R",51
177117, 2,"R",32,"Z",0,"R",32,"R",15,"R",5,"R",20,"R",9,"Z",0,"R",9,"R",3,"R",1,"R",4,"R",19,"Z",0,"R",19,"R",10,"R",4,"R",14,"R",60,"R",0,"R",60,"R",28,"R",10,"R",38
177117, 3,"R",8,"Z",0,"R",8,"Z",0,"R",4,"R",4,"R",5,"Z",0,"R",5,"Z",0,"R",5,"R",5,"R",10,"Z",0,"R",10,"Z",0,"R",4,"R",4,"R",23,"R",0,"R",23,"R",0,"R",13,"R",13
177135, 4,"R",413,"R",1,"R",412,"A",,"A",,"R",164,"R",32,"R",0,"R",32,"A",,"A",,"R",13,"R",348,"R",0,"R",348,"A",,"A",,"R",166,"R",793,"R",1,"R",792,"A",,"A",,"R",343
177144, 1,"R",149,"R",1,"R",148,"R",65,"R",0,"R",65,"R",84,"R",1,"R",83,"R",48,"R",0,"R",48,"R",72,"R",0,"R",72,"R",39,"R",0,"R",39,"R",305,"R",2,"R",303,"R",152,"R",0,"R",152
177144, 2,"R",149,"R",1,"R",148,"R",65,"R",0,"R",65,"R",84,"R",1,"R",83,"R",48,"R",0,"R",48,"R",72,"R",0,"R",72,"R",39,"R",0,"R",39,"R",305,"R",2,"R",303,"R",152,"R",0,"R",152
177214, 1,"R",119,"R",0,"R",119,"R",71,"R",0,"R",71,"R",79,"R",0,"R",79,"R",51,"R",0,"R",51,"R",162,"R",1,"R",161,"R",115,"R",0,"R",115,"R",360,"R",1,"R",359,"R",237,"R",0,"R",237
177214, 2,"R",119,"R",0,"R",119,"R",71,"R",0,"R",71,"R",79,"R",0,"R",79,"R",51,"R",0,"R",51,"R",162,"R",1,"R",161,"R",115,"R",0,"R",115,"R",360,"R",1,"R",359,"R",237,"R",0,"R",237
177250, 4,"R",259,"Z",0,"R",259,"A",,"A",,"R",80,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",279,"Z",0,"R",279,"A",,"A",,"R",124,"R",542,"R",0,"R",542,"A",,"A",,"R",206
177302, 4,"R",268,"Z",0,"R",268,"A",,"A",,"R",138,"R",56,"Z",0,"R",56,"A",,"A",,"R",43,"R",89,"Z",0,"R",89,"A",,"A",,"R",50,"R",413,"R",0,"R",413,"A",,"A",,"R",231
177339, 1,"R",123,"R",0,"R",123,"R",53,"R",3,"R",56,"R",73,"R",0,"R",73,"R",30,"R",0,"R",30,"R",162,"R",0,"R",162,"R",146,"R",0,"R",146,"R",358,"R",0,"R",358,"R",229,"R",3,"R",232
177339, 2,"R",123,"Z",0,"R",123,"R",53,"R",3,"R",56,"R",73,"Z",0,"R",73,"R",30,"R",0,"R",30,"R",162,"Z",0,"R",162,"R",146,"R",0,"R",146,"R",358,"R",0,"R",358,"R",229,"R",3,"R",232
177418, 1,"R",43,"R",0,"R",43,"R",23,"R",0,"R",23,"R",47,"R",0,"R",47,"R",22,"R",0,"R",22,"R",49,"R",0,"R",49,"R",34,"R",0,"R",34,"R",139,"R",0,"R",139,"R",79,"R",0,"R",79
177418, 2,"R",43,"Z",0,"R",43,"R",23,"R",0,"R",23,"R",47,"Z",0,"R",47,"R",22,"R",0,"R",22,"R",49,"Z",0,"R",49,"R",34,"R",0,"R",34,"R",139,"R",0,"R",139,"R",79,"R",0,"R",79
177436, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",5,"R",0,"R",5,"A",,"A",,"R",2
177472, 1,"R",1119,"R",0,"R",1119,"R",0,"R",320,"R",320,"R",75,"R",0,"R",75,"R",0,"R",17,"R",17,"R",925,"R",0,"R",925,"R",0,"R",339,"R",339,"R",2119,"R",0,"R",2119,"R",0,"R",676,"R",676
177472, 3,"R",1119,"Z",0,"R",1119,"Z",0,"R",320,"R",320,"R",75,"Z",0,"R",75,"Z",0,"R",17,"R",17,"R",925,"Z",0,"R",925,"Z",0,"R",339,"R",339,"R",2119,"R",0,"R",2119,"R",0,"R",676,"R",676
177542, 1,"R",69,"R",0,"R",69,"R",18,"R",10,"R",28,"R",31,"R",0,"R",31,"R",5,"R",2,"R",7,"R",67,"R",0,"R",67,"R",36,"R",3,"R",39,"R",167,"R",0,"R",167,"R",59,"R",15,"R",74
177542, 2,"R",58,"Z",0,"R",58,"R",18,"R",0,"R",18,"R",28,"Z",0,"R",28,"R",5,"R",0,"R",5,"R",64,"Z",0,"R",64,"R",36,"R",0,"R",36,"R",150,"R",0,"R",150,"R",59,"R",0,"R",59
177542, 3,"R",11,"Z",0,"R",11,"Z",0,"R",10,"R",10,"R",3,"Z",0,"R",3,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"Z",0,"R",3,"R",3,"R",17,"R",0,"R",17,"R",0,"R",15,"R",15
177551, 1,"R",214,"R",1,"R",213,"R",54,"R",0,"R",54,"R",21,"R",0,"R",21,"R",7,"R",0,"R",7,"R",25,"R",0,"R",25,"R",10,"R",0,"R",10,"R",260,"R",1,"R",259,"R",71,"R",0,"R",71
177551, 2,"R",214,"R",1,"R",213,"R",54,"R",0,"R",54,"R",21,"R",0,"R",21,"R",7,"R",0,"R",7,"R",25,"R",0,"R",25,"R",10,"R",0,"R",10,"R",260,"R",1,"R",259,"R",71,"R",0,"R",71
177588, 4,"R",16,"Z",0,"R",16,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",17,"R",0,"R",17,"A",,"A",,"R",6
177603, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",10,"R",0,"R",10,"A",,"A",,"R",7
177676, 4,"R",282,"R",0,"R",282,"A",,"A",,"R",62,"R",15,"R",0,"R",15,"A",,"A",,"R",6,"R",390,"R",2,"R",388,"A",,"A",,"R",153,"R",687,"R",2,"R",685,"A",,"A",,"R",221
177685, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",9,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",17,"R",0,"R",17,"A",,"A",,"R",13
177746, 1,"R",74,"R",0,"R",74,"R",44,"R",0,"R",44,"R",46,"R",0,"R",46,"R",29,"R",0,"R",29,"R",51,"R",0,"R",51,"R",38,"R",0,"R",38,"R",171,"R",0,"R",171,"R",111,"R",0,"R",111
177746, 2,"R",74,"Z",0,"R",74,"R",44,"R",0,"R",44,"R",46,"Z",0,"R",46,"R",29,"R",0,"R",29,"R",51,"Z",0,"R",51,"R",38,"R",0,"R",38,"R",171,"R",0,"R",171,"R",111,"R",0,"R",111
177931, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"R",0,"R",4,"A",,"A",,"R",4
177940, 1,"R",350,"R",0,"R",350,"R",76,"R",0,"R",76,"R",27,"R",0,"R",27,"R",6,"R",1,"R",7,"R",89,"R",0,"R",89,"R",19,"R",1,"R",20,"R",466,"R",0,"R",466,"R",101,"R",2,"R",103
177940, 2,"R",340,"Z",0,"R",340,"R",75,"R",0,"R",75,"R",26,"Z",0,"R",26,"R",6,"R",0,"R",6,"R",87,"Z",0,"R",87,"R",19,"R",1,"R",20,"R",453,"R",0,"R",453,"R",100,"R",1,"R",101
177940, 3,"R",10,"Z",0,"R",10,"R",1,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",13,"R",0,"R",13,"R",1,"R",1,"R",2
177968, 1,"R",285,"R",2,"R",283,"R",112,"R",0,"R",112,"R",189,"R",2,"R",187,"R",96,"R",0,"R",96,"R",465,"R",1,"R",464,"R",262,"R",0,"R",262,"R",939,"R",5,"R",934,"R",470,"R",0,"R",470
177968, 2,"R",285,"R",2,"R",283,"R",112,"R",0,"R",112,"R",189,"R",2,"R",187,"R",96,"R",0,"R",96,"R",465,"R",1,"R",464,"R",262,"R",0,"R",262,"R",939,"R",5,"R",934,"R",470,"R",0,"R",470
177977, 4,"R",292,"R",0,"R",292,"A",,"A",,"R",222,"R",84,"R",0,"R",84,"A",,"A",,"R",66,"R",441,"R",1,"R",440,"A",,"A",,"R",357,"R",817,"R",1,"R",816,"A",,"A",,"R",645
177986, 1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0
177986, 2,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"R",0,"Z",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0
177995, 4,"R",762,"R",0,"R",762,"A",,"A",,"R",189,"R",24,"R",0,"R",24,"A",,"A",,"R",4,"R",1265,"R",1,"R",1264,"A",,"A",,"R",404,"R",2051,"R",1,"R",2050,"A",,"A",,"R",597
178059, 1,"R",167,"R",0,"R",167,"R",100,"R",0,"R",100,"R",186,"R",0,"R",186,"R",149,"R",0,"R",149,"R",251,"R",0,"R",251,"R",183,"R",0,"R",183,"R",604,"R",0,"R",604,"R",432,"R",0,"R",432
178059, 2,"R",167,"Z",0,"R",167,"R",100,"R",0,"R",100,"R",186,"Z",0,"R",186,"R",149,"R",0,"R",149,"R",251,"Z",0,"R",251,"R",183,"R",0,"R",183,"R",604,"R",0,"R",604,"R",432,"R",0,"R",432
178077, 4,"R",14,"Z",0,"R",14,"A",,"A",,"R",10,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",9,"Z",0,"R",9,"A",,"A",,"R",7,"R",26,"R",0,"R",26,"A",,"A",,"R",20
178183, 4,"R",63,"Z",0,"R",63,"A",,"A",,"R",44,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",29,"Z",0,"R",29,"A",,"A",,"R",16,"R",92,"R",0,"R",92,"A",,"A",,"R",60
178208, 1,"R",12,"R",0,"R",12,"R",5,"R",0,"R",5,"R",4,"R",0,"R",4,"R",4,"R",0,"R",4,"R",14,"R",0,"R",14,"R",11,"R",1,"R",12,"R",30,"R",0,"R",30,"R",20,"R",1,"R",21
178208, 2,"R",12,"Z",0,"R",12,"R",5,"R",0,"R",5,"R",4,"Z",0,"R",4,"R",4,"R",0,"R",4,"R",14,"Z",0,"R",14,"R",11,"R",1,"R",12,"R",30,"R",0,"R",30,"R",20,"R",1,"R",21
178217, 4,"R",247,"Z",0,"R",247,"A",,"A",,"R",95,"R",19,"Z",0,"R",19,"A",,"A",,"R",7,"R",237,"Z",0,"R",237,"A",,"A",,"R",111,"R",503,"R",0,"R",503,"A",,"A",,"R",213
178244, 1,"R",106,"R",0,"R",106,"R",47,"R",0,"R",47,"R",72,"R",0,"R",72,"R",35,"R",1,"R",36,"R",98,"R",0,"R",98,"R",49,"R",1,"R",50,"R",276,"R",0,"R",276,"R",131,"R",2,"R",133
178244, 2,"R",94,"Z",0,"R",94,"R",42,"R",0,"R",42,"R",59,"Z",0,"R",59,"R",28,"R",0,"R",28,"R",92,"Z",0,"R",92,"R",47,"R",0,"R",47,"R",245,"R",0,"R",245,"R",117,"R",0,"R",117
178244, 3,"R",12,"Z",0,"R",12,"R",5,"R",0,"R",5,"R",13,"Z",0,"R",13,"R",7,"R",1,"R",8,"R",6,"Z",0,"R",6,"R",2,"R",1,"R",3,"R",31,"R",0,"R",31,"R",14,"R",2,"R",16
178341, 1,"R",533,"R",0,"R",533,"R",137,"R",22,"R",159,"R",98,"R",0,"R",98,"R",27,"R",3,"R",30,"R",330,"R",1,"R",329,"R",171,"R",8,"R",179,"R",961,"R",1,"R",960,"R",335,"R",33,"R",368
178341, 2,"R",497,"R",0,"R",497,"R",130,"R",14,"R",144,"R",94,"R",0,"R",94,"R",26,"R",3,"R",29,"R",317,"R",1,"R",316,"R",163,"R",6,"R",169,"R",908,"R",1,"R",907,"R",319,"R",23,"R",342
178341, 3,"R",36,"Z",0,"R",36,"R",7,"R",8,"R",15,"R",4,"Z",0,"R",4,"R",1,"R",0,"R",1,"R",13,"Z",0,"R",13,"R",8,"R",2,"R",10,"R",53,"R",0,"R",53,"R",16,"R",10,"R",26
178369, 1,"R",229,"R",3,"R",226,"R",42,"R",0,"R",42,"R",52,"R",0,"R",52,"R",20,"R",0,"R",20,"R",110,"R",0,"R",110,"R",33,"R",0,"R",33,"R",391,"R",3,"R",388,"R",95,"R",0,"R",95
178369, 2,"R",225,"R",3,"R",222,"R",42,"R",0,"R",42,"R",52,"R",0,"R",52,"R",20,"R",0,"R",20,"R",110,"R",0,"R",110,"R",33,"R",0,"R",33,"R",387,"R",3,"R",384,"R",95,"R",0,"R",95
178369, 3,"R",4,"Z",0,"R",4,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
178387, 1,"R",442,"R",9,"R",433,"R",135,"R",1,"R",136,"R",121,"R",2,"R",119,"R",41,"R",2,"R",43,"R",345,"R",5,"R",340,"R",174,"R",2,"R",176,"R",908,"R",16,"R",892,"R",350,"R",5,"R",355
178387, 2,"R",432,"R",9,"R",423,"R",134,"R",0,"R",134,"R",118,"R",2,"R",116,"R",41,"R",1,"R",42,"R",336,"R",5,"R",331,"R",170,"R",0,"R",170,"R",886,"R",16,"R",870,"R",345,"R",1,"R",346
178387, 3,"R",10,"Z",0,"R",10,"R",1,"R",1,"R",2,"R",3,"Z",0,"R",3,"R",0,"R",1,"R",1,"R",9,"Z",0,"R",9,"R",4,"R",2,"R",6,"R",22,"R",0,"R",22,"R",5,"R",4,"R",9
178396, 1,"R",843,"R",1,"R",842,"R",566,"R",0,"R",566,"R",786,"R",2,"R",784,"R",606,"R",0,"R",606,"R",2467,"R",9,"R",2458,"R",1939,"R",0,"R",1939,"R",4096,"R",12,"R",4084,"R",3111,"R",0,"R",3111
