UNITID,GRTYPE,CHRTSTAT,SECTION,COHORT,LINE,XGRTOTLT,GRTOTLT,XGRTOTLM,GRTOTLM,XGRTOTLW,GRTOTLW,XGRAIANT,GRAIANT,XGRAIANM,GRAIANM,XGRAIANW,GRAIANW,XGRASIAT,GRASIAT,XGRASIAM,GRASIAM,XGRASIAW,GRASIAW,XGRBKAAT,GRBKAAT,XGRBKAAM,GRBKAAM,XGRBKAAW,GRBKAAW,XGRHISPT,GRHISPT,XGRHISPM,GRHISPM,XGRHISPW,GRHISPW,XGRNHPIT,GRNHPIT,XGRNHPIM,GRNHPIM,XGRNHPIW,GRNHPIW,XGRWHITT,GRWHITT,XGRWHITM,GRWHITM,XGRWHITW,GRWHITW,XGR2MORT,GR2MORT,XGR2MORM,GR2MORM,XGR2MORW,GR2MORW,XGRUNKNT,GRUNKNT,XGRUNKNM,GRUNKNM,XGRUNKNW,GRUNKNW,XGRNRALT,GRNRALT,XGRNRALM,GRNRALM,XGRNRALW,GRNRALW 
377564,13,17,2,2,"19 ","R",290,"R",126,"R",164,"R",0,"R",0,"R",0,"R",61,"R",26,"R",35,"R",18,"R",8,"R",10,"R",56,"R",21,"R",35,"R",2,"R",1,"R",1,"R",110,"R",53,"R",57,"R",34,"R",12,"R",22,"R",4,"R",4,"Z",0,"R",5,"R",1,"R",4
377564,14,18,2,2,"20 ","R",52,"R",23,"R",29,"R",0,"R",0,"R",0,"R",16,"R",8,"R",8,"R",7,"R",3,"R",4,"R",8,"R",2,"R",6,"R",4,"R",1,"R",3,"R",12,"R",6,"R",6,"R",5,"R",3,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
377564,15,19,2,2,"21 ","R",11,"R",7,"R",4,"R",0,"R",0,"R",0,"R",5,"R",4,"R",1,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
377564,41,31,1,1,"999","R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
377564,42,32,1,1,"999","R",203,"R",96,"R",107,"R",2,"R",1,"R",1,"R",30,"R",18,"R",12,"R",24,"R",9,"R",15,"R",42,"R",16,"R",26,"R",5,"R",2,"R",3,"R",64,"R",32,"R",32,"R",33,"R",17,"R",16,"R",1,"R",1,"Z",0,"R",2,"R",0,"R",2
377564,43,31,2,2,"22 ","R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
377564,44,32,2,2,"23 ","R",203,"R",96,"R",107,"R",2,"R",1,"R",1,"R",30,"R",18,"R",12,"R",24,"R",9,"R",15,"R",42,"R",16,"R",26,"R",5,"R",2,"R",3,"R",64,"R",32,"R",32,"R",33,"R",17,"R",16,"R",1,"R",1,"Z",0,"R",2,"R",0,"R",2
377643,27,10,4,4,"10 ","R",18,"R",3,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377643,28,11,4,4,"45 ","R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0
377643,29,12,4,4,"50 ","R",17,"R",3,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",1,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0
377643,30,13,4,4,"29A","R",12,"R",1,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377643,31,14,4,4,"11A","R",12,"R",1,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377643,35,22,4,4,"57 ","R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377643,36,23,4,4,"55 ","R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377643,48,32,4,4,"23 ","R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0
377652,27,10,4,4,"10 ","R",40,"R",3,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",2,"R",18,"R",2,"R",0,"R",2,"R",16,"R",1,"R",15,"R",0,"R",0,"R",0
377652,29,12,4,4,"50 ","R",40,"R",3,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",2,"R",18,"R",2,"R",0,"R",2,"R",16,"R",1,"R",15,"R",0,"R",0,"R",0
377652,30,13,4,4,"29A","R",25,"R",1,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1,"R",11,"R",1,"Z",0,"R",1,"R",11,"R",0,"R",11,"Z",0,"Z",0,"Z",0
377652,31,14,4,4,"11A","R",25,"R",1,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1,"R",11,"R",1,"Z",0,"R",1,"R",11,"R",0,"R",11,"Z",0,"Z",0,"Z",0
377652,33,20,4,4,"30 ","R",2,"R",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377652,35,22,4,4,"57 ","R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377652,36,23,4,4,"55 ","R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377652,48,32,4,4,"23 ","R",13,"R",2,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",1,"R",5,"R",1,"R",0,"R",1,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0
377661, 1,10,1,1,"999","R",165,"R",30,"R",135,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",5,"R",13,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",136,"R",23,"R",113,"R",6,"R",1,"R",5,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
377661, 2,12,1,1,"999","R",163,"R",30,"R",133,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",5,"R",13,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",135,"R",23,"R",112,"R",6,"R",1,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
377661, 3,13,1,1,"999","R",95,"R",15,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",1,"R",6,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",84,"R",13,"R",71,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377661, 4,20,1,1,"999","R",12,"R",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",8,"R",0,"R",8,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377661,18,10,3,3,"10 ","R",165,"R",30,"R",135,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",5,"R",13,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",136,"R",23,"R",113,"R",6,"R",1,"R",5,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
377661,19,11,3,3,"45 ","R",2,"R",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
377661,20,12,3,3,"50 ","R",163,"R",30,"R",133,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18,"R",5,"R",13,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",135,"R",23,"R",112,"R",6,"R",1,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
377661,21,13,3,3,"29A","R",95,"R",15,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",1,"R",6,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",84,"R",13,"R",71,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377661,22,14,3,3,"11A","R",84,"R",10,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",74,"R",8,"R",66,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377661,23,15,3,3,"12A","R",11,"R",5,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377661,25,20,3,3,"30 ","R",12,"R",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",8,"R",0,"R",8,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377661,40,11,1,1,"999","R",2,"R",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
377661,42,32,1,1,"999","R",56,"R",15,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",43,"R",10,"R",33,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
377661,46,32,3,3,"23 ","R",56,"R",15,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",43,"R",10,"R",33,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
377722,27,10,4,4,"10 ","R",92,"R",6,"R",86,"R",3,"Z",0,"R",3,"R",5,"R",1,"R",4,"R",2,"R",1,"R",1,"R",33,"R",0,"R",33,"R",1,"Z",0,"R",1,"R",35,"R",2,"R",33,"R",12,"R",2,"R",10,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
377722,29,12,4,4,"50 ","R",92,"R",6,"R",86,"R",3,"Z",0,"R",3,"R",5,"R",1,"R",4,"R",2,"R",1,"R",1,"R",33,"R",0,"R",33,"R",1,"Z",0,"R",1,"R",35,"R",2,"R",33,"R",12,"R",2,"R",10,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
377722,30,13,4,4,"29A","R",59,"R",3,"R",56,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",23,"Z",0,"R",23,"R",1,"Z",0,"R",1,"R",21,"R",1,"R",20,"R",9,"R",1,"R",8,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
377722,31,14,4,4,"11A","R",59,"R",3,"R",56,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",23,"Z",0,"R",23,"R",1,"Z",0,"R",1,"R",21,"R",1,"R",20,"R",9,"R",1,"R",8,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
377722,33,20,4,4,"30 ","R",10,"R",0,"R",10,"R",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
377722,35,22,4,4,"57 ","R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377722,36,23,4,4,"55 ","R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
377722,48,32,4,4,"23 ","R",23,"R",3,"R",20,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",7,"R",0,"R",7,"R",0,"Z",0,"R",0,"R",8,"R",1,"R",7,"R",3,"R",1,"R",2,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0
378105,27,10,4,4,"10 ","R",115,"R",4,"R",111,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",96,"R",4,"R",92,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0
378105,29,12,4,4,"50 ","R",115,"R",4,"R",111,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",96,"R",4,"R",92,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0
378105,30,13,4,4,"29A","R",102,"R",3,"R",99,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",84,"R",3,"R",81,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
378105,31,14,4,4,"11A","R",102,"R",3,"R",99,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",84,"R",3,"R",81,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
378105,35,22,4,4,"57 ","R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
378105,36,23,4,4,"55 ","R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
378105,48,32,4,4,"23 ","R",13,"R",1,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",1,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
378576, 1,10,1,1,"999","R",55,"R",17,"R",38,"R",1,"R",1,"Z",0,"R",2,"Z",0,"R",2,"R",8,"R",4,"R",4,"R",14,"R",4,"R",10,"R",2,"Z",0,"R",2,"R",18,"R",5,"R",13,"R",4,"R",2,"R",2,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0
378576, 2,12,1,1,"999","R",55,"R",17,"R",38,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",8,"R",4,"R",4,"R",14,"R",4,"R",10,"R",2,"R",0,"R",2,"R",18,"R",5,"R",13,"R",4,"R",2,"R",2,"R",6,"R",1,"R",5,"R",0,"R",0,"R",0
378576, 3,13,1,1,"999","R",37,"R",11,"R",26,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",4,"R",3,"R",1,"R",10,"R",4,"R",6,"R",1,"Z",0,"R",1,"R",16,"R",3,"R",13,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"Z",0,"Z",0,"Z",0
378576,18,10,3,3,"10 ","R",55,"R",17,"R",38,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",8,"R",4,"R",4,"R",14,"R",4,"R",10,"R",2,"R",0,"R",2,"R",18,"R",5,"R",13,"R",4,"R",2,"R",2,"R",6,"R",1,"R",5,"R",0,"R",0,"R",0
378576,20,12,3,3,"50 ","R",55,"R",17,"R",38,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"R",8,"R",4,"R",4,"R",14,"R",4,"R",10,"R",2,"R",0,"R",2,"R",18,"R",5,"R",13,"R",4,"R",2,"R",2,"R",6,"R",1,"R",5,"R",0,"R",0,"R",0
378576,21,13,3,3,"29A","R",37,"R",11,"R",26,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",4,"R",3,"R",1,"R",10,"R",4,"R",6,"R",1,"Z",0,"R",1,"R",16,"R",3,"R",13,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"Z",0,"Z",0,"Z",0
378576,23,15,3,3,"12A","R",37,"R",11,"R",26,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",4,"R",3,"R",1,"R",10,"R",4,"R",6,"R",1,"Z",0,"R",1,"R",16,"R",3,"R",13,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"Z",0,"Z",0,"Z",0
378576,42,32,1,1,"999","R",18,"R",6,"R",12,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1,"R",2,"R",2,"R",0,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
378576,46,32,3,3,"23 ","R",18,"R",6,"R",12,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1,"R",2,"R",2,"R",0,"R",3,"R",1,"R",2,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
378956,27,10,4,4,"10 ","R",325,"R",307,"R",18,"R",4,"R",4,"R",0,"R",17,"R",17,"R",0,"R",44,"R",40,"R",4,"R",61,"R",56,"R",5,"R",1,"R",1,"R",0,"R",149,"R",144,"R",5,"R",20,"R",18,"R",2,"R",26,"R",24,"R",2,"R",3,"R",3,"R",0
378956,29,12,4,4,"50 ","R",325,"R",307,"R",18,"R",4,"R",4,"R",0,"R",17,"R",17,"R",0,"R",44,"R",40,"R",4,"R",61,"R",56,"R",5,"R",1,"R",1,"R",0,"R",149,"R",144,"R",5,"R",20,"R",18,"R",2,"R",26,"R",24,"R",2,"R",3,"R",3,"R",0
378956,30,13,4,4,"29A","R",252,"R",243,"R",9,"R",3,"R",3,"R",0,"R",12,"R",12,"R",0,"R",27,"R",26,"R",1,"R",47,"R",44,"R",3,"R",0,"R",0,"R",0,"R",124,"R",120,"R",4,"R",17,"R",17,"R",0,"R",19,"R",18,"R",1,"R",3,"R",3,"R",0
378956,31,14,4,4,"11A","R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
378956,32,15,4,4,"12A","R",247,"R",238,"R",9,"R",3,"R",3,"R",0,"R",11,"R",11,"R",0,"R",25,"R",24,"R",1,"R",47,"R",44,"R",3,"R",0,"R",0,"R",0,"R",122,"R",118,"R",4,"R",17,"R",17,"Z",0,"R",19,"R",18,"R",1,"R",3,"R",3,"R",0
378956,35,22,4,4,"57 ","R",252,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
378956,36,23,4,4,"55 ","R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
378956,37,24,4,4,"56 ","R",247,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
378956,48,32,4,4,"23 ","R",73,"R",64,"R",9,"R",1,"R",1,"R",0,"R",5,"R",5,"R",0,"R",17,"R",14,"R",3,"R",14,"R",12,"R",2,"R",1,"R",1,"R",0,"R",25,"R",24,"R",1,"R",3,"R",1,"R",2,"R",7,"R",6,"R",1,"R",0,"R",0,"R",0
379746,27,10,4,4,"10 ","R",257,"R",15,"R",242,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",75,"R",1,"R",74,"R",159,"R",13,"R",146,"R",1,"Z",0,"R",1,"R",15,"R",1,"R",14,"R",4,"Z",0,"R",4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
379746,29,12,4,4,"50 ","R",257,"R",15,"R",242,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",75,"R",1,"R",74,"R",159,"R",13,"R",146,"R",1,"Z",0,"R",1,"R",15,"R",1,"R",14,"R",4,"Z",0,"R",4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
379746,30,13,4,4,"29A","R",181,"R",13,"R",168,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",42,"R",1,"R",41,"R",125,"R",11,"R",114,"R",1,"Z",0,"R",1,"R",9,"R",1,"R",8,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
379746,31,14,4,4,"11A","R",181,"R",13,"R",168,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",42,"R",1,"R",41,"R",125,"R",11,"R",114,"R",1,"Z",0,"R",1,"R",9,"R",1,"R",8,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
379746,35,22,4,4,"57 ","R",158,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
379746,36,23,4,4,"55 ","R",158,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
379746,47,31,4,4,"22 ","R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
379746,48,32,4,4,"23 ","R",75,"R",2,"R",73,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",33,"R",0,"R",33,"R",33,"R",2,"R",31,"R",0,"Z",0,"R",0,"R",6,"R",0,"R",6,"R",2,"Z",0,"R",2,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0
379782,27,10,4,4,"10 ","R",30,"R",4,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",17,"R",1,"R",16,"R",1,"R",0,"R",1,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
379782,29,12,4,4,"50 ","R",30,"R",4,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",17,"R",1,"R",16,"R",1,"R",0,"R",1,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
379782,30,13,4,4,"29A","R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",8,"R",1,"R",7,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
